timestamp,elapsed_sec,rpm,drpm_dt,tps_pct,dtps_dt,timing_advance_deg,coil_dwell_ms,engine_load_pct,map_kpa,injection_time_ms,battery_volts,dvolts_dt,coolant_temp_c,air_temp_c,crank_sync,efi_light,coil_1_fault,coil_2_fault,coil_3_fault,coil_4_fault,tip_over,active_dtcs,trigger_event,raw_hex
1789376099.4447,0.000,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,4.57,12.50,0.000,35.0,22.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376099.7103,0.266,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,22.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376099.9987,0.554,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,22.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376100.2756,0.831,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,22.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376100.5593,1.115,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,22.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376100.8400,1.395,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,22.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376101.3624,1.918,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,22.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376101.6404,2.196,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376101.9183,2.474,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376102.1882,2.744,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376102.6137,3.169,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376102.9394,3.495,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376103.3795,3.935,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376103.6822,4.238,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376103.9458,4.501,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376104.2188,4.774,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376104.4896,5.045,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376104.7935,5.349,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376105.2989,5.854,0.0,0.0,3.14,0.00,0.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e8053 MIL:486bd1410100000000c6
1789376105.5772,6.132,0.0,0.0,3.14,0.00,0.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e8053 MIL:486bd1410100000000c6
1789376105.8818,6.437,0.0,0.0,3.14,0.00,0.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e8053 MIL:486bd1410100000000c6
1789376106.1703,6.726,1347.0,4668.5,3.14,0.00,8.50,2.40,0.0,45.1,1.80,14.10,5.545,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c150cf2 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376106.6294,7.185,1910.0,1226.4,3.14,0.00,8.50,2.40,0.0,45.1,1.80,14.10,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1dd8c6 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376106.9046,7.460,1981.0,258.0,3.14,0.00,8.50,2.40,0.0,45.1,1.80,14.10,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1ef4e3 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376107.3775,7.933,2069.0,186.1,3.14,0.00,8.50,2.40,0.0,45.1,1.80,14.10,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c205445 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376107.6892,8.245,1886.0,-587.0,3.14,0.00,8.50,2.40,0.0,45.1,1.80,14.10,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1d7866 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376107.9586,8.514,1577.0,-1147.2,3.14,0.00,8.50,2.40,0.0,45.1,1.80,14.10,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c18a48d TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376108.2307,8.786,1453.0,-455.7,3.14,0.00,7.50,2.40,23.1,45.1,3.84,14.10,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c16b49b TPS:486bd1411108de ADV:486bd1410e8f62 MIL:486bd1410100000000c6
1789376108.5352,9.091,1378.0,-246.3,3.14,0.00,8.00,2.40,23.1,45.1,3.84,14.10,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15886e TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376108.8065,9.362,1397.0,70.0,3.14,0.00,8.00,2.40,23.1,45.1,3.84,14.10,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15d4ba TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376109.2918,9.847,1411.0,28.9,3.14,0.00,8.00,2.40,23.1,45.1,3.84,14.10,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c160cf3 TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376109.5753,10.131,1333.0,-275.0,3.14,0.00,7.50,2.40,23.1,45.1,3.84,14.10,0.000,91.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14d4b9 TPS:486bd1411108de ADV:486bd1410e8f62 MIL:486bd1410100000000c6
1789376109.8527,10.408,1413.0,288.5,3.14,0.00,8.00,2.40,23.1,45.1,3.84,14.10,0.000,91.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1614fb TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376110.1326,10.688,1355.0,-207.2,3.14,0.00,8.00,2.40,23.1,45.1,3.84,14.10,0.000,91.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c152c12 TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376110.5983,11.154,1332.0,-49.4,3.14,0.00,9.00,2.40,23.1,45.1,3.84,14.10,0.000,91.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14d0b5 TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376110.8719,11.427,1312.0,-73.1,3.14,0.00,7.50,2.40,23.1,45.1,3.84,14.10,0.000,91.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c148065 TPS:486bd1411108de ADV:486bd1410e8f62 MIL:486bd1410100000000c6
1789376111.3002,11.856,1301.0,-25.7,3.14,0.00,8.50,2.40,23.1,45.1,3.84,14.10,0.000,91.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c145439 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376111.5870,12.142,1390.0,310.3,3.14,0.00,7.50,2.40,23.1,45.1,3.86,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15b89e TPS:486bd1411108de ADV:486bd1410e8f62 MIL:486bd1410100000000c6
1789376111.8615,12.417,1315.0,-273.2,3.14,0.00,10.00,2.40,23.1,45.1,3.86,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c148c71 TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376112.1788,12.734,1411.0,302.6,3.14,0.00,8.00,2.40,21.6,45.1,3.72,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c160cf3 TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376112.4595,13.015,1294.0,-416.8,3.14,0.00,9.00,2.40,21.6,45.1,3.72,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14381d TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376112.7246,13.280,1342.0,181.0,3.14,0.00,8.00,2.40,21.6,45.1,3.72,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14f8dd TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376113.1561,13.711,1323.0,-44.0,3.14,0.00,8.50,2.40,21.6,45.1,3.72,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14ac91 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376113.4615,14.017,1376.0,173.5,3.14,0.00,8.50,2.40,21.6,45.1,3.72,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c158066 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376113.7319,14.287,1290.0,-318.1,3.14,0.00,8.50,2.40,21.6,45.1,3.72,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14280d TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376114.0034,14.559,1407.0,431.0,3.14,0.00,8.50,2.40,21.6,45.1,3.72,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15fce2 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376114.5109,15.066,1367.0,-78.8,3.14,0.00,6.50,2.40,21.6,45.1,3.72,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c155c42 TPS:486bd1411108de ADV:486bd1410e8d60 MIL:486bd1410100000000c6
1789376114.7874,15.343,1320.0,-170.0,3.14,0.00,10.50,2.40,21.6,45.1,3.72,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14a085 TPS:486bd1411108de ADV:486bd1410e9568 MIL:486bd1410100000000c6
1789376115.2825,15.838,1426.0,214.1,3.14,0.00,8.00,2.40,21.6,45.1,3.72,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c16482f TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376115.5544,16.110,1274.0,-559.0,3.14,0.00,9.00,2.40,21.6,45.1,3.72,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c13e8cc TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376115.8260,16.381,1389.0,423.4,3.14,0.00,7.50,2.40,21.6,45.1,3.72,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15b49a TPS:486bd1411108de ADV:486bd1410e8f62 MIL:486bd1410100000000c6
1789376116.1458,16.701,1277.0,-350.2,3.14,0.00,10.00,2.40,23.5,45.1,3.90,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c13f4d8 TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376116.4306,16.986,1361.0,295.0,3.14,0.00,7.50,2.40,23.5,45.1,3.90,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15442a TPS:486bd1411108de ADV:486bd1410e8f62 MIL:486bd1410100000000c6
1789376116.7213,17.277,1312.0,-168.5,3.14,0.00,10.50,2.40,23.5,45.1,3.90,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c148065 TPS:486bd1411108de ADV:486bd1410e9568 MIL:486bd1410100000000c6
1789376117.1737,17.729,1426.0,252.0,3.14,0.00,8.00,2.40,23.5,45.1,3.90,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c16482f TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376117.4405,17.996,1244.0,-682.1,3.14,0.00,9.00,2.40,23.5,45.1,3.90,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c137054 TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376117.7129,18.268,1410.0,609.4,3.14,0.00,8.00,2.40,23.5,45.1,3.90,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1608ef TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376117.9954,18.551,1300.0,-389.4,3.14,0.00,9.00,2.40,23.5,45.1,3.90,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c145035 TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376118.4479,19.003,1353.0,117.1,3.14,0.00,8.50,2.40,23.5,45.1,3.90,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15240a TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376118.7359,19.291,1357.0,13.9,3.14,0.00,8.50,2.40,23.5,45.1,3.90,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15341a TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376119.1734,19.729,1336.0,-48.0,3.14,0.00,8.50,2.40,23.5,45.1,3.90,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14e0c5 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376119.4392,19.994,1403.0,252.0,3.14,0.00,9.00,2.40,23.5,45.1,3.90,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15ecd2 TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376119.7117,20.267,1308.0,-348.7,3.14,0.00,8.50,2.40,23.5,45.1,3.90,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c147055 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376119.9829,20.538,1380.0,265.4,3.14,0.00,8.50,2.40,22.0,45.1,3.75,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c159076 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376120.2558,20.811,1317.0,-230.9,3.14,0.00,8.50,2.40,22.0,45.1,3.75,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c149479 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376120.5590,21.114,1351.0,112.1,3.14,0.00,8.00,2.40,22.0,45.1,3.75,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c151c02 TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376121.0415,21.597,1343.0,-16.6,3.14,0.00,8.50,2.40,22.0,45.1,3.75,14.10,0.000,90.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14fce1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376121.3112,21.867,1359.0,59.3,3.14,0.00,8.50,2.40,22.0,45.1,3.75,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c153c22 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376121.5824,22.138,1332.0,-99.6,3.14,0.00,9.00,2.40,22.0,45.1,3.75,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14d0b5 TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376121.8545,22.410,1319.0,-47.8,3.14,0.00,8.50,2.40,22.0,45.1,3.75,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c149c81 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376122.3521,22.907,1327.0,16.1,3.14,0.00,10.00,2.40,22.0,45.1,3.75,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14bca1 TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376122.6220,23.177,1326.0,-3.7,3.14,0.00,8.00,2.40,22.0,45.1,3.75,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14b89d TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376123.1315,23.687,1300.0,-51.0,3.14,0.00,8.50,2.40,22.0,45.1,3.75,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c145035 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376123.4051,23.960,1372.0,263.2,3.14,0.00,8.00,2.40,22.0,45.1,3.75,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c157056 TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376123.6758,24.231,1274.0,-362.0,3.14,0.00,10.00,2.40,22.0,45.1,3.75,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c13e8cc TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376123.9958,24.551,1349.0,234.4,3.14,0.00,8.00,2.40,22.4,45.1,3.79,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1514fa TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376124.2837,24.839,1326.0,-79.9,3.14,0.00,8.50,2.40,22.4,45.1,3.79,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14b89d TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376124.6016,25.157,1308.0,-56.6,3.14,0.00,10.00,2.40,22.4,45.1,3.79,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c147055 TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376125.0523,25.608,1388.0,177.5,3.14,0.00,8.50,2.40,22.4,45.1,3.79,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15b096 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376125.3380,25.893,1308.0,-280.0,3.14,0.00,9.00,2.40,22.4,45.1,3.79,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c147055 TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376125.6259,26.181,1438.0,451.6,3.14,0.00,8.50,2.40,22.4,45.1,3.79,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c16785f TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376125.9233,26.479,1227.0,-709.5,3.14,0.00,8.50,2.40,22.4,45.1,3.79,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c132c10 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376126.3782,26.933,1350.0,270.4,3.14,0.00,9.00,2.40,22.4,45.1,3.79,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1518fe TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376126.6498,27.205,1315.0,-128.9,3.14,0.00,8.50,2.40,22.4,45.1,3.79,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c148c71 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376127.1106,27.666,1319.0,8.7,3.14,0.00,8.50,2.40,22.4,45.1,3.79,14.10,0.000,90.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c149c81 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376127.4097,27.965,1399.0,267.5,3.14,0.00,8.50,2.40,22.4,45.1,3.77,14.10,0.000,91.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15dcc2 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376127.7137,28.269,1311.0,-289.5,3.14,0.00,8.50,2.40,22.4,45.1,3.77,14.10,0.000,91.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c147c61 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376127.9938,28.549,1336.0,89.2,3.14,0.00,8.00,2.40,22.7,45.1,3.81,14.10,0.000,91.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14e0c5 TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376128.3289,28.884,1355.0,56.7,3.14,0.00,8.50,2.40,22.7,45.1,3.81,14.10,0.000,91.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c152c12 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376128.5996,29.155,1341.0,-51.7,3.14,0.00,9.00,2.40,22.7,45.1,3.81,14.10,0.000,91.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14f4d9 TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376129.0294,29.585,1358.0,39.6,3.14,0.00,8.50,2.40,22.7,45.1,3.81,14.10,0.000,91.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15381e TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376129.3654,29.921,1339.0,-56.5,3.14,0.00,8.00,2.40,22.7,45.1,3.81,14.10,0.000,91.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14ecd1 TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376129.6403,30.196,1354.0,54.6,3.14,0.00,8.50,2.40,22.7,45.1,3.81,14.10,0.000,91.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15280e TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376129.9118,30.467,1279.0,-276.3,3.14,0.00,8.50,2.40,22.7,45.1,3.81,14.10,0.000,91.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c13fce0 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376130.3751,30.930,1369.0,194.3,3.14,0.00,10.00,2.40,22.7,45.1,3.81,14.10,0.000,91.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15644a TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376130.6802,31.236,1286.0,-272.0,3.14,0.00,8.00,2.40,22.7,45.1,3.81,14.10,0.000,91.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1418fd TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376131.1446,31.700,1266.0,-43.1,3.14,0.00,10.00,2.40,22.7,45.1,3.81,14.10,0.000,91.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c13c8ac TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376131.4319,31.987,1367.0,351.5,3.14,0.00,8.00,2.40,22.7,45.1,3.79,14.10,0.000,92.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c155c42 TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376131.7433,32.299,1322.0,-144.5,3.14,0.00,9.00,2.40,22.7,45.1,3.79,14.10,0.000,92.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14a88d TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376132.0131,32.568,1368.0,170.5,3.14,0.00,8.50,2.40,22.0,45.1,3.72,14.10,0.000,92.0,53.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c156046 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
