timestamp,elapsed_sec,rpm,drpm_dt,tps_pct,dtps_dt,timing_advance_deg,coil_dwell_ms,engine_load_pct,map_kpa,injection_time_ms,battery_volts,dvolts_dt,coolant_temp_c,air_temp_c,crank_sync,coil_1_fault,coil_2_fault,coil_3_fault,coil_4_fault,tip_over,active_dtcs,trigger_event,raw_hex
1789372858.9531,119.449,1339.0,-99.2,3.14,0.00,8.50,2.40,25.9,45.1,4.62,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14ecd1 TPS:486bd1411108de ADV:486bd1410e9164
1789372859.2220,119.718,1378.0,145.0,3.14,0.00,8.50,2.40,25.9,45.1,4.62,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15886e TPS:486bd1411108de ADV:486bd1410e9164
1789372859.6595,120.155,1397.0,43.4,3.14,0.00,8.00,2.40,25.9,45.1,4.62,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15d4ba TPS:486bd1411108de ADV:486bd1410e9063
1789372859.9260,120.422,1305.0,-345.2,3.14,0.00,9.00,2.40,25.9,45.1,4.62,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c146449 TPS:486bd1411108de ADV:486bd1410e9265
1789372860.3682,120.864,1389.0,190.0,3.14,0.00,10.50,2.40,25.9,45.1,4.62,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15b49a TPS:486bd1411108de ADV:486bd1410e9568
1789372860.5808,121.076,1322.0,-315.2,3.14,0.00,8.50,2.40,25.9,45.1,4.62,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14a88d TPS:486bd1411108de ADV:486bd1410e9164
1789372860.8536,121.349,1382.0,220.0,3.14,0.00,10.00,2.40,26.3,45.1,4.65,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15987e TPS:486bd1411108de ADV:486bd1410e9467
1789372861.1389,121.635,1340.0,-147.2,3.14,0.00,8.00,2.40,26.3,45.1,4.65,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14f0d5 TPS:486bd1411108de ADV:486bd1410e9063
1789372861.5906,122.086,1363.0,50.9,3.14,0.00,8.50,2.40,26.3,45.1,4.65,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c154c32 TPS:486bd1411108de ADV:486bd1410e9164
1789372861.8727,122.368,1364.0,3.5,3.14,0.00,8.50,2.40,26.3,45.1,4.65,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c155036 TPS:486bd1411108de ADV:486bd1410e9164
1789372862.3073,122.803,1452.0,202.5,3.92,1.80,9.00,2.40,26.3,45.6,4.65,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c16b097 TPS:486bd141110ae0 ADV:486bd1410e9265
1789372862.5850,123.081,1855.0,1451.0,4.31,1.41,8.50,2.40,26.3,45.8,4.65,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1cfce9 TPS:486bd141110be1 ADV:486bd1410e9164
1789372863.0169,123.513,2162.0,710.9,4.31,0.00,20.50,2.40,26.3,45.8,4.65,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c21c8ba TPS:486bd141110be1 ADV:486bd1410ea97c
1789372863.2180,123.714,2414.0,1253.1,4.71,1.95,29.00,2.40,26.3,46.0,4.65,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c25b8ae TPS:486bd141110ce2 ADV:486bd1410eba8d
1789372863.4901,123.986,2686.0,999.5,4.71,0.00,36.50,2.40,19.6,46.0,4.05,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c29f8f2 TPS:486bd141110ce2 ADV:486bd1410ec99c
1789372863.7604,124.256,2833.0,543.8,4.71,0.00,42.50,2.40,19.6,46.0,4.05,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c2c4441 TPS:486bd141110ce2 ADV:486bd1410ed5a8
1789372864.1915,124.687,2923.0,208.8,3.14,-3.64,8.00,2.40,19.6,45.1,4.05,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c2dacaa TPS:486bd1411108de ADV:486bd1410e9063
1789372864.4630,124.959,2103.0,-3020.6,3.53,1.44,8.50,2.40,19.6,45.3,4.05,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c20dccd TPS:486bd1411109df ADV:486bd1410e9164
1789372864.9028,125.398,2243.0,318.3,6.67,7.13,14.00,2.40,19.6,47.2,4.05,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c230c00 TPS:486bd1411111e7 ADV:486bd1410e9c6f
1789372865.1781,125.674,2913.0,2433.5,5.49,-4.27,50.00,2.40,19.6,46.5,4.05,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c2d8482 TPS:486bd141110ee4 ADV:486bd1410ee4b7
1789372865.6171,126.113,2390.0,-1191.4,3.14,-5.36,6.50,2.40,19.6,45.1,4.05,14.10,0.000,70.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c25584e TPS:486bd1411108de ADV:486bd1410e8d60
1789372865.8217,126.317,1840.0,-2688.4,5.10,9.58,5.00,2.40,19.6,46.3,4.02,14.10,0.000,71.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1cc0ad TPS:486bd141110de3 ADV:486bd1410e8a5d
1789372866.0959,126.592,2006.0,605.4,7.06,7.15,9.00,2.40,28.2,47.4,4.79,14.10,0.000,71.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1f5848 TPS:486bd1411112e8 ADV:486bd1410e9265
1789372866.3664,126.862,2820.0,3009.1,3.14,-14.50,10.00,2.40,28.2,45.1,4.79,14.10,0.000,71.0,40.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c2c100d TPS:486bd1411108de ADV:486bd1410e9467
1789372866.8236,127.319,2018.0,-1754.1,6.67,7.72,-2.50,2.40,28.2,47.2,4.79,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1f8878 TPS:486bd1411111e7 ADV:486bd1410e7b4e
1789372867.0845,127.580,2345.0,1253.5,7.84,4.51,16.00,2.40,28.2,47.8,4.79,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c24a499 TPS:486bd1411114ea ADV:486bd1410ea073
1789372867.5200,128.016,2833.0,1120.5,3.14,-10.81,7.50,2.40,28.2,45.1,4.79,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c2c4441 TPS:486bd1411108de ADV:486bd1410e8f62
1789372867.8069,128.303,2018.0,-2841.4,4.71,5.47,3.50,2.40,28.2,46.0,4.79,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1f8878 TPS:486bd141110ce2 ADV:486bd1410e875a
1789372868.2400,128.736,2568.0,1269.9,8.63,9.05,15.00,2.40,28.2,48.3,4.79,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c282019 TPS:486bd1411116ec ADV:486bd1410e9e71
1789372868.4459,128.942,3443.0,4248.7,3.14,-26.66,13.00,2.40,28.2,45.1,4.79,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c35ccd2 TPS:486bd1411108de ADV:486bd1410e9a6d
1789372868.7227,129.218,2719.0,-2616.2,3.14,0.00,6.50,2.40,20.8,45.1,4.12,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c2a7c77 TPS:486bd1411108de ADV:486bd1410e8d60
1789372869.0053,129.501,1971.0,-2646.8,7.45,15.26,-3.50,2.40,20.8,47.6,4.12,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1eccbb TPS:486bd1411113e9 ADV:486bd1410e794c
1789372869.4311,129.927,2998.0,2411.5,9.41,4.60,13.50,2.40,20.8,48.8,4.12,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c2ed8d7 TPS:486bd1411118ee ADV:486bd1410e9b6e
1789372869.7095,130.205,4152.0,4146.0,3.14,-22.54,15.50,2.40,20.8,45.1,4.12,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c40e0f1 TPS:486bd1411108de ADV:486bd1410e9f72
1789372870.1427,130.638,2503.0,-3806.3,3.14,0.00,6.50,2.40,20.8,45.1,4.12,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c271c14 TPS:486bd1411108de ADV:486bd1410e8d60
1789372870.4234,130.919,1706.0,-2839.2,3.14,0.00,6.50,2.40,20.8,45.1,4.12,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1aa893 TPS:486bd1411108de ADV:486bd1410e8d60
1789372870.8782,131.374,1401.0,-670.6,3.14,0.00,8.50,2.40,20.8,45.1,4.12,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15e4ca TPS:486bd1411108de ADV:486bd1410e9164
1789372871.0865,131.582,1357.0,-211.2,3.14,0.00,9.00,2.40,20.8,45.1,4.12,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15341a TPS:486bd1411108de ADV:486bd1410e9265
1789372871.3579,131.854,1345.0,-44.2,3.14,0.00,8.50,2.40,24.7,45.1,4.48,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1504ea TPS:486bd1411108de ADV:486bd1410e9164
1789372871.6291,132.125,1361.0,59.0,3.14,0.00,8.50,2.40,24.7,45.1,4.48,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15442a TPS:486bd1411108de ADV:486bd1410e9164
1789372872.0711,132.567,1402.0,92.8,3.14,0.00,8.50,2.40,24.7,45.1,4.48,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15e8ce TPS:486bd1411108de ADV:486bd1410e9164
1789372872.3463,132.842,1334.0,-247.1,3.14,0.00,8.00,2.40,24.7,45.1,4.48,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14d8bd TPS:486bd1411108de ADV:486bd1410e9063
1789372872.7740,133.270,1380.0,107.6,3.14,0.00,8.50,2.40,24.7,45.1,4.48,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c159076 TPS:486bd1411108de ADV:486bd1410e9164
1789372873.0506,133.546,1339.0,-148.2,3.14,0.00,8.50,2.40,24.7,45.1,4.48,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14ecd1 TPS:486bd1411108de ADV:486bd1410e9164
1789372873.4900,133.986,1355.0,36.4,3.14,0.00,8.50,2.40,24.7,45.1,4.48,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c152c12 TPS:486bd1411108de ADV:486bd1410e9164
1789372873.7050,134.201,1384.0,134.9,3.14,0.00,8.00,2.40,24.7,45.1,4.48,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15a086 TPS:486bd1411108de ADV:486bd1410e9063
1789372873.9771,134.473,1313.0,-260.9,3.14,0.00,9.00,2.40,24.7,45.1,4.48,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c148469 TPS:486bd1411108de ADV:486bd1410e9265
1789372874.2462,134.742,1374.0,226.7,3.14,0.00,7.50,2.40,24.7,45.1,4.48,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15785e TPS:486bd1411108de ADV:486bd1410e8f62
1789372874.6785,135.174,1336.0,-87.9,3.14,0.00,8.50,2.40,24.7,45.1,4.48,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14e0c5 TPS:486bd1411108de ADV:486bd1410e9164
1789372874.9550,135.451,1411.0,271.3,3.14,0.00,8.00,2.40,24.7,45.1,4.48,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c160cf3 TPS:486bd1411108de ADV:486bd1410e9063
1789372875.3928,135.888,1390.0,-48.0,6.27,7.17,4.00,2.40,24.7,46.9,4.48,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15b89e TPS:486bd1411110e6 ADV:486bd1410e885b
1789372875.6544,136.150,2197.0,3084.3,7.45,4.50,15.50,2.40,24.7,47.6,4.48,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c225447 TPS:486bd1411113e9 ADV:486bd1410e9f72
1789372876.0823,136.578,3653.0,3403.1,7.84,0.92,24.00,2.40,24.7,47.8,4.48,14.10,0.000,71.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c39141e TPS:486bd1411114ea ADV:486bd1410eb083
1789372876.2765,136.772,4011.0,1843.1,3.14,-24.23,14.00,2.40,24.7,45.1,4.45,14.10,0.000,72.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c3eacbb TPS:486bd1411108de ADV:486bd1410e9c6f
1789372876.5504,137.046,2875.0,-4147.7,3.14,0.00,7.50,2.40,18.4,45.1,3.88,14.10,0.000,72.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c2cece9 TPS:486bd1411108de ADV:486bd1410e8f62
1789372876.8204,137.316,2012.0,-3196.3,3.14,0.00,6.50,2.40,18.4,45.1,3.88,14.10,0.000,72.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1f7060 TPS:486bd1411108de ADV:486bd1410e8d60
1789372877.2517,137.747,1340.0,-1557.9,5.10,4.55,6.00,2.40,18.4,46.3,3.88,14.10,0.000,72.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14f0d5 TPS:486bd141110de3 ADV:486bd1410e8c5f
1789372877.5488,138.044,2104.0,2571.9,6.27,3.96,12.50,2.40,18.4,46.9,3.88,14.10,0.000,72.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c20e0d1 TPS:486bd1411110e6 ADV:486bd1410e996c
1789372877.9839,138.480,3027.0,2121.4,6.67,0.90,27.50,2.40,18.4,47.2,3.88,14.10,0.000,72.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c2f4c4c TPS:486bd1411111e7 ADV:486bd1410eb78a
1789372878.2767,138.772,3596.0,1943.2,3.14,-12.05,13.00,2.40,18.4,45.1,3.88,14.10,0.000,72.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c383039 TPS:486bd1411108de ADV:486bd1410e9a6d
1789372878.7080,139.204,2227.0,-3174.0,3.92,1.82,9.00,2.40,18.4,45.6,3.88,14.10,0.000,72.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c22ccbf TPS:486bd141110ae0 ADV:486bd1410e9265
1789372878.9166,139.412,1836.0,-1874.6,5.49,7.52,2.50,2.40,18.4,46.5,3.88,14.10,0.000,72.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1cb09d TPS:486bd141110ee4 ADV:486bd1410e8558
1789372879.1885,139.684,2159.0,1187.8,6.27,2.88,14.00,2.40,26.3,46.9,4.59,14.10,0.000,72.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c21bcae TPS:486bd1411110e6 ADV:486bd1410e9c6f
1789372879.4754,139.971,2819.0,2300.7,6.67,1.37,28.00,2.40,26.3,47.2,4.59,14.10,0.000,72.0,41.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c2c0c09 TPS:486bd1411111e7 ADV:486bd1410eb88b
1789372879.9067,140.402,3721.0,2091.4,3.92,-6.36,15.00,2.40,26.3,45.6,4.59,14.10,0.000,72.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c3a242f TPS:486bd141110ae0 ADV:486bd1410e9e71
1789372880.1926,140.688,3072.0,-2270.4,3.14,-2.74,8.50,2.40,26.3,45.1,4.59,14.10,0.000,72.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c300001 TPS:486bd1411108de ADV:486bd1410e9164
1789372880.6267,141.122,1787.0,-2960.2,3.92,1.81,10.00,2.40,26.3,45.6,4.59,14.10,0.000,72.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1becd8 TPS:486bd141110ae0 ADV:486bd1410e9467
1789372880.9270,141.423,1732.0,-183.1,4.31,1.31,8.00,2.40,26.3,45.8,4.59,14.10,0.000,72.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1b10fc TPS:486bd141110be1 ADV:486bd1410e9063
1789372881.3593,141.855,2096.0,842.0,4.71,0.91,18.00,2.40,26.3,46.0,4.59,14.10,0.000,72.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c20c0b1 TPS:486bd141110ce2 ADV:486bd1410ea477
1789372881.5713,142.067,2420.0,1528.2,4.71,0.00,30.50,2.40,26.3,46.0,4.59,14.10,0.000,72.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c25d0c6 TPS:486bd141110ce2 ADV:486bd1410ebd90
1789372881.8425,142.338,2721.0,1109.9,5.10,1.45,38.00,2.40,19.6,46.3,3.99,14.10,0.000,72.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c2a847f TPS:486bd141110de3 ADV:486bd1410ecc9f
1789372882.1117,142.607,3019.0,1107.0,5.10,0.00,44.00,2.40,19.6,46.3,3.99,14.10,0.000,72.0,42.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c2f2c2c TPS:486bd141110de3 ADV:486bd1410ed8ab
1789372882.5446,143.040,3302.0,653.7,5.10,0.00,47.50,2.40,19.6,46.3,3.99,14.10,0.000,72.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c33989c TPS:486bd141110de3 ADV:486bd1410edfb2
1789372882.8167,143.312,3380.0,286.7,5.10,0.00,47.50,2.40,19.6,46.3,3.99,14.10,0.000,72.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c34d0d5 TPS:486bd141110de3 ADV:486bd1410edfb2
1789372883.2472,143.743,3417.0,86.0,3.14,-4.55,11.00,2.40,19.6,45.1,3.99,14.10,0.000,72.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c35646a TPS:486bd1411108de ADV:486bd1410e9669
1789372883.5196,144.015,2539.0,-3223.0,3.14,0.00,6.50,2.40,19.6,45.1,3.99,14.10,0.000,72.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c27aca4 TPS:486bd1411108de ADV:486bd1410e8d60
1789372883.9556,144.451,1380.0,-2657.9,3.14,0.00,10.50,2.40,19.6,45.1,3.99,14.10,0.000,72.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c159076 TPS:486bd1411108de ADV:486bd1410e9568
1789372884.1625,144.658,1326.0,-261.0,3.14,0.00,8.50,2.40,19.6,45.1,3.96,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14b89d TPS:486bd1411108de ADV:486bd1410e9164
1789372884.4303,144.926,1352.0,97.1,3.53,1.46,8.50,2.40,34.5,45.3,5.30,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c152006 TPS:486bd1411109df ADV:486bd1410e9164
1789372884.7157,145.211,1676.0,1135.2,12.16,30.23,6.50,2.40,34.5,50.4,5.30,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1a301b TPS:486bd141111ff5 ADV:486bd1410e8d60
1789372885.1543,145.650,4304.0,5991.9,3.53,-19.67,15.50,2.40,34.5,45.3,5.30,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c434054 TPS:486bd1411109df ADV:486bd1410e9f72
1789372885.4379,145.934,3049.0,-4425.6,3.14,-1.38,8.50,2.40,34.5,45.1,5.30,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c2fa4a4 TPS:486bd1411108de ADV:486bd1410e9164
1789372885.8645,146.360,1671.0,-3230.4,3.14,0.00,7.50,2.40,34.5,45.1,5.30,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1a1c07 TPS:486bd1411108de ADV:486bd1410e8f62
1789372886.1389,146.635,1303.0,-1341.1,3.14,0.00,8.50,2.40,34.5,45.1,5.30,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c145c41 TPS:486bd1411108de ADV:486bd1410e9164
1789372886.5910,147.087,1355.0,115.0,3.14,0.00,8.50,2.40,34.5,45.1,5.30,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c152c12 TPS:486bd1411108de ADV:486bd1410e9164
1789372886.7941,147.290,1341.0,-68.9,3.53,1.93,8.00,2.40,34.5,45.3,5.30,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14f4d9 TPS:486bd1411109df ADV:486bd1410e9063
1789372887.0712,147.567,1445.0,375.3,3.53,0.00,8.50,2.40,25.5,45.3,4.49,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c16947b TPS:486bd1411109df ADV:486bd1410e9164
1789372887.3393,147.835,1396.0,-182.8,3.53,0.00,14.00,2.40,25.5,45.3,4.49,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15d0b6 TPS:486bd1411109df ADV:486bd1410e9c6f
1789372887.7727,148.268,2065.0,1543.7,9.02,12.67,10.50,2.40,25.5,48.5,4.49,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c204435 TPS:486bd1411117ed ADV:486bd1410e9568
1789372888.0509,148.547,3251.0,4262.5,9.41,1.41,15.50,2.40,25.5,48.8,4.49,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c32cccf TPS:486bd1411118ee ADV:486bd1410e9f72
1789372888.4795,148.975,4832.0,3688.9,7.45,-4.58,60.00,2.40,25.5,47.6,4.49,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c4b809c TPS:486bd1411113e9 ADV:486bd1410ef8cb
1789372888.7466,149.242,4861.0,108.6,15.69,30.83,41.00,2.40,25.5,52.4,4.49,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c4bf410 TPS:486bd1411128fe ADV:486bd1410ed2a5
1789372889.1872,149.683,4140.0,-1636.3,18.43,6.23,21.50,2.40,25.5,54.0,4.49,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c40b0c1 TPS:486bd141112f05 ADV:486bd1410eab7e
1789372889.3848,149.880,5386.0,6308.4,4.31,-71.48,28.50,2.40,25.5,45.8,4.49,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c54284d TPS:486bd141110be1 ADV:486bd1410eb98c
1789372889.6622,150.158,4659.0,-2620.5,3.14,-4.24,18.00,2.40,11.8,45.1,3.25,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c48cce5 TPS:486bd1411108de ADV:486bd1410ea477
1789372889.9279,150.424,3411.0,-4696.8,3.53,1.48,35.00,2.40,11.8,45.3,3.25,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c354c52 TPS:486bd1411109df ADV:486bd1410ec699
1789372890.3658,150.861,4901.0,3402.2,3.53,0.00,23.50,2.40,11.8,45.3,3.25,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c4c94b1 TPS:486bd1411109df ADV:486bd1410eaf82
1789372890.6487,151.144,3566.0,-4720.0,3.14,-1.39,11.00,2.40,11.8,45.1,3.25,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c37b8c0 TPS:486bd1411108de ADV:486bd1410e9669
1789372891.0960,151.592,2010.0,-3478.5,3.14,0.00,6.50,2.40,11.8,45.1,3.25,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1f6858 TPS:486bd1411108de ADV:486bd1410e8d60
1789372891.3785,151.874,1364.0,-2287.0,3.14,0.00,10.50,2.40,11.8,45.1,3.25,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c155036 TPS:486bd1411108de ADV:486bd1410e9568
1789372891.8266,152.322,1409.0,100.4,3.14,0.00,8.50,2.40,11.8,45.1,3.25,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c1604eb TPS:486bd1411108de ADV:486bd1410e9164
1789372892.0257,152.521,1321.0,-441.9,3.14,0.00,9.00,2.40,11.8,45.1,3.25,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14a489 TPS:486bd1411108de ADV:486bd1410e9265
1789372892.2961,152.792,1372.0,188.6,3.14,0.00,8.50,2.40,24.3,45.1,4.38,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c157056 TPS:486bd1411108de ADV:486bd1410e9164
1789372892.5826,153.078,1313.0,-205.9,3.14,0.00,8.50,2.40,24.3,45.1,4.38,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c148469 TPS:486bd1411108de ADV:486bd1410e9164
1789372893.0157,153.511,1361.0,110.8,3.14,0.00,8.50,2.40,24.3,45.1,4.38,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c15442a TPS:486bd1411108de ADV:486bd1410e9164
1789372893.2861,153.782,1364.0,11.1,3.14,0.00,8.50,2.40,24.3,45.1,4.38,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c155036 TPS:486bd1411108de ADV:486bd1410e9164
1789372893.7153,154.211,1438.0,172.4,3.14,0.00,8.00,2.40,24.3,45.1,4.38,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c16785f TPS:486bd1411108de ADV:486bd1410e9063
1789372894.0029,154.499,1266.0,-598.0,3.14,0.00,8.50,2.40,24.3,45.1,4.38,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c13c8ac TPS:486bd1411108de ADV:486bd1410e9164
1789372894.4440,154.940,1340.0,167.8,3.14,0.00,9.00,2.40,24.3,45.1,4.38,14.10,0.000,73.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14f0d5 TPS:486bd1411108de ADV:486bd1410e9265
1789372894.6428,155.138,1329.0,-55.3,3.14,0.00,8.50,2.40,24.3,45.1,4.35,14.10,0.000,74.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14c4a9 TPS:486bd1411108de ADV:486bd1410e9164
1789372894.9423,155.438,1323.0,-20.0,3.14,0.00,8.50,2.40,23.9,45.1,4.32,14.10,0.000,74.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14ac91 TPS:486bd1411108de ADV:486bd1410e9164
1789372895.2044,155.700,1325.0,7.6,3.14,0.00,8.50,2.40,23.9,45.1,4.32,14.10,0.000,74.0,43.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c14b499 TPS:486bd1411108de ADV:486bd1410e9164
